Sheet,Carrier,CurrWeekDepartures,PrevWeekDepartures,DepartureDiff,DepartureDiffPct,Buses.x,Passengers,Buses 2019,Passenger 2019,Load_Factor,Avg_Temp_F,Min_Temp_F,Max_Temp_F,Precip_mm,Snow_mm,Avg_RH_Pct,Avg_Wind_mph,Peak_Gust_mph,Avg_Visibility_mi,Sunny_Hours,Severe_Weather_Flag,HDD_Base65,CDD_Base65,Storm_Count,Holiday_Week.x,Total_Volume,Passenger_Cars,Trucks,Buses.y,Avg_Speed_mph,Incidents,Weather_Impact_Index,Peak_Hour_Volume,Pct_Heavy_Vehicles,Pct_Buses,Holiday_Week.y,WeekStartDate
July 12-16 2021,Peter Pan/Bonanza,34,34,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/07/21
July 12-16 2021,DeCamp,16,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/07/21
July 12-16 2021,HCEE - Community,93,93,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12/07/21
July 19-23 2021,Academy,35,35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/07/21
July 19-23 2021,Greyhound,58,61,-3,-0.049180328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/07/21
July 19-23 2021,Martz,17,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/07/21
July 19-23 2021,NJ Transit,2097,2135,-38,-0.017798595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/07/21
July 19-23 2021,Lakeland,20,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/07/21
July 19-23 2021,Trailways,17,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/07/21
July 19-23 2021,Coach USA,99,95,4,0.042105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/07/21
July 19-23 2021,TransBridge,15,14,1,0.071428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/07/21
July 19-23 2021,Peter Pan/Bonanza,25,34,-9,-0.264705882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/07/21
July 19-23 2021,DeCamp,16,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/07/21
July 19-23 2021,HCEE - Community,89,93,-4,-0.043010753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19/07/21
July 26-30 2021,Academy,35,35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/07/21
July 26-30 2021,Greyhound,59,58,1,0.017241379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/07/21
July 26-30 2021,Martz,17,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/07/21
July 26-30 2021,NJ Transit,2080,2097,-17,-0.008106819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/07/21
July 26-30 2021,Lakeland,20,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/07/21
July 26-30 2021,Trailways,17,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/07/21
July 26-30 2021,Coach USA,101,99,2,0.02020202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/07/21
July 26-30 2021,TransBridge,15,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/07/21
July 26-30 2021,Peter Pan/Bonanza,25,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/07/21
July 26-30 2021,DeCamp,16,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/07/21
July 26-30 2021,HCEE - Community,94,89,5,0.056179775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26/07/21
August 2-6 2021,Academy,36,35,1,0.028571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/08/21
August 2-6 2021,Greyhound,60,59,1,0.016949153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/08/21
August 2-6 2021,Martz,17,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/08/21
August 2-6 2021,NJ Transit,2116,2080,36,0.017307692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/08/21
August 2-6 2021,Lakeland,20,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/08/21
August 2-6 2021,Trailways,18,17,1,0.058823529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/08/21
August 2-6 2021,Coach USA,102,101,1,0.00990099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/08/21
August 2-6 2021,TransBridge,15,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/08/21
August 2-6 2021,Peter Pan/Bonanza,25,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/08/21
August 2-6 2021,DeCamp,16,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/08/21
August 2-6 2021,HCEE - Community,94,94,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02/08/21
August 9-13 2021,Academy,35,36,-1,-0.027777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09/08/21
August 9-13 2021,Greyhound,58,60,-2,-0.033333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09/08/21
August 9-13 2021,Martz,17,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09/08/21
August 9-13 2021,NJ Transit,2140,2116,24,0.011342155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09/08/21
August 9-13 2021,Lakeland,20,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09/08/21
August 9-13 2021,Trailways,17,18,-1,-0.055555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09/08/21
August 9-13 2021,Coach USA,103,102,1,0.009803922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09/08/21
August 9-13 2021,TransBridge,15,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09/08/21
August 9-13 2021,Peter Pan/Bonanza,25,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09/08/21
August 9-13 2021,DeCamp,16,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09/08/21
August 9-13 2021,HCEE - Community,99,96,3,0.03125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09/08/21
August 16-20 2021,Academy,35,35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/08/21
August 16-20 2021,Greyhound,58,58,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/08/21
August 16-20 2021,Martz,17,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/08/21
August 16-20 2021,NJ Transit,2133,2140,-7,-0.003271028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/08/21
August 16-20 2021,Lakeland,20,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/08/21
August 16-20 2021,Trailways,18,17,1,0.058823529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/08/21
August 16-20 2021,Coach USA,107,103,4,0.038834951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/08/21
August 16-20 2021,Trans-Bridge,17,15,2,0.133333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/08/21
August 16-20 2021,Peter Pan/Bonanza,31,25,6,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/08/21
August 16-20 2021,DeCamp,16,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/08/21
August 16-20 2021,HCEE - Community,99,99,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/08/21
August 23-27 2021,Academy,35,35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23/08/21
August 23-27 2021,Greyhound,59,58,1,0.017241379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23/08/21
August 23-27 2021,Martz,17,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23/08/21
August 23-27 2021,NJ Transit,2141,2133,8,0.003750586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23/08/21
August 23-27 2021,Lakeland,20,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23/08/21
August 23-27 2021,Trailways,19,18,1,0.055555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23/08/21
August 23-27 2021,Coach USA,110,107,3,0.028037383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23/08/21
August 23-27 2021,Trans-Bridge,17,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23/08/21
August 23-27 2021,Peter Pan/Bonanza,26,31,-5,-0.161290323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23/08/21
August 23-27 2021,DeCamp,16,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23/08/21
August 23-27 2021,HCEE - Community,90,99,-9,-0.090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23/08/21
August 30 - September 3 2021,Academy,35,35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/08/21
August 30 - September 3 2021,Greyhound,58,59,-1,-0.016949153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/08/21
August 30 - September 3 2021,Martz,17,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/08/21
August 30 - September 3 2021,NJ Transit,2019,2141,-122,-0.056982718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/08/21
August 30 - September 3 2021,Lakeland,20,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/08/21
August 30 - September 3 2021,Trailways,18,19,-1,-0.052631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/08/21
August 30 - September 3 2021,Coach USA,109,110,-1,-0.009090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/08/21
August 30 - September 3 2021,Trans-Bridge,17,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/08/21
August 30 - September 3 2021,Peter Pan/Bonanza,24,26,-2,-0.076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/08/21
August 30 - September 3 2021,DeCamp,16,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/08/21
August 30 - September 3 2021,HCEE - Community,92,90,2,0.022222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/08/21
September 6-10 2021,Academy,34,35,-1,-0.028571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/09/21
September 6-10 2021,Greyhound,61,58,3,0.051724138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/09/21
September 6-10 2021,Martz,17,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/09/21
September 6-10 2021,NJ Transit,2132,2019,113,0.055968301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/09/21
September 6-10 2021,Lakeland,25,20,5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/09/21
September 6-10 2021,Trailways,21,18,3,0.166666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/09/21
September 6-10 2021,Coach USA,108,109,-1,-0.009174312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/09/21
September 6-10 2021,Trans-Bridge,17,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/09/21
September 6-10 2021,Peter Pan/Bonanza,24,24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/09/21
September 6-10 2021,DeCamp,16,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/09/21
September 6-10 2021,HCEE - Community,82,92,-10,-0.108695652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/09/21
September 13-17 2021,Academy,34,34,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/09/21
September 13-17 2021,Greyhound,59,61,-2,-0.032786885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/09/21
September 13-17 2021,Martz,17,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/09/21
September 13-17 2021,NJ Transit,2120,2132,-12,-0.005628518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/09/21
September 13-17 2021,Lakeland,25,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/09/21
September 13-17 2021,Trailways,18,21,-3,-0.142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/09/21
September 13-17 2021,Coach USA,121,108,13,0.12037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/09/21
September 13-17 2021,Trans-Bridge,17,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/09/21
September 13-17 2021,Peter Pan/Bonanza,28,24,4,0.166666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/09/21
September 13-17 2021,DeCamp,16,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/09/21
September 13-17 2021,HCEE - Community,93,82,11,0.134146341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13/09/21
September 20-24 2021,Academy,33,34,-1,-0.029411765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/09/21
September 20-24 2021,Greyhound,56,59,-3,-0.050847458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/09/21
September 20-24 2021,Martz,17,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/09/21
September 20-24 2021,NJ Transit,2138,2120,18,0.008490566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/09/21
September 20-24 2021,Lakeland,25,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/09/21
September 20-24 2021,Trailways,17,18,-1,-0.055555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/09/21
September 20-24 2021,Coach USA,123,121,2,0.016528926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/09/21
September 20-24 2021,Trans-Bridge,17,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/09/21
September 20-24 2021,Peter Pan/Bonanza,28,28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/09/21
September 20-24 2021,DeCamp,16,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/09/21
September 20-24 2021,HCEE - Community,97,93,4,0.043010753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/09/21
September 27 - October 1 2021,Academy,34,33,1,0.03030303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27/09/21
September 27 - October 1 2021,Greyhound,55,56,-1,-0.017857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27/09/21
September 27 - October 1 2021,Martz,17,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27/09/21
September 27 - October 1 2021,NJ Transit,2146,2138,8,0.003741815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27/09/21
September 27 - October 1 2021,Lakeland,25,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27/09/21
September 27 - October 1 2021,Trailways,17,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27/09/21
September 27 - October 1 2021,Coach USA,125,123,2,0.016260163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27/09/21
September 27 - October 1 2021,Trans-Bridge,17,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27/09/21
September 27 - October 1 2021,Peter Pan/Bonanza,29,28,1,0.035714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27/09/21
September 27 - October 1 2021,DeCamp,16,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27/09/21
September 27 - October 1 2021,HCEE - Community,97,97,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27/09/21
October 4-8 2021,Academy,34,34,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/10/21
October 4-8 2021,Greyhound,55,55,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/10/21
October 4-8 2021,Martz,17,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/10/21
October 4-8 2021,NJ Transit,2153,2146,7,0.003261883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/10/21
October 4-8 2021,Lakeland,25,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/10/21
October 4-8 2021,Trailways,17,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/10/21
October 4-8 2021,Coach USA,124,125,-1,-0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/10/21
October 4-8 2021,Trans-Bridge,17,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/10/21
October 4-8 2021,Peter Pan/Bonanza,29,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/10/21
October 4-8 2021,DeCamp,16,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/10/21
October 4-8 2021,HCEE - Community,101,97,4,0.041237113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04/10/21
October 11-15 2021,Academy,34,34,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/10/21
October 11-15 2021,Greyhound,59,55,4,0.072727273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/10/21
October 11-15 2021,Martz,17,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/10/21
October 11-15 2021,NJ Transit,2147,2153,-6,-0.002786809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/10/21
October 11-15 2021,Lakeland,25,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/10/21
October 11-15 2021,Trailways,24,17,7,0.411764706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/10/21
October 11-15 2021,Coach USA,144,124,20,0.161290323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/10/21
October 11-15 2021,Trans-Bridge,18,17,1,0.058823529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/10/21
October 11-15 2021,Peter Pan/Bonanza,29,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/10/21
October 11-15 2021,DeCamp,16,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/10/21
October 11-15 2021,HCEE - Community,100,101,-1,-0.00990099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/10/21
October 18-22 2021,Academy,33,34,-1,-0.029411765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/10/21
October 18-22 2021,Greyhound,54,59,-5,-0.084745763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/10/21
October 18-22 2021,Martz,18,17,1,0.058823529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/10/21
October 18-22 2021,NJ Transit,2139,2147,-8,-0.003726129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/10/21
October 18-22 2021,Lakeland,25,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/10/21
October 18-22 2021,Trailways,18,24,-6,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/10/21
October 18-22 2021,Coach USA,126,144,-18,-0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/10/21
October 18-22 2021,Trans-Bridge,18,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/10/21
October 18-22 2021,Peter Pan/Bonanza,29,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/10/21
October 18-22 2021,DeCamp,16,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/10/21
October 18-22 2021,HCEE - Community,93,100,-7,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18/10/21
October 25-29 2021,Academy,33,33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25/10/21
October 25-29 2021,Greyhound,53,54,-1,-0.018518519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25/10/21
October 25-29 2021,Martz,18,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25/10/21
October 25-29 2021,NJ Transit,2137,2139,-2,-0.000935016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25/10/21
October 25-29 2021,Lakeland,25,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25/10/21
October 25-29 2021,Trailways,17,18,-1,-0.055555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25/10/21
October 25-29 2021,Coach USA,126,126,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25/10/21
October 25-29 2021,Trans-Bridge,18,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25/10/21
October 25-29 2021,Peter Pan/Bonanza,29,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25/10/21
October 25-29 2021,DeCamp,16,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25/10/21
October 25-29 2021,HCEE - Community,89,93,-4,-0.043010753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25/10/21
November 1-5 2021,Academy,35,33,2,0.060606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/11/21
November 1-5 2021,Greyhound,54,53,1,0.018867925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/11/21
November 1-5 2021,Martz,18,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/11/21
November 1-5 2021,NJ Transit,2131,2137,-6,-0.002807674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/11/21
November 1-5 2021,Lakeland,29,25,4,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/11/21
November 1-5 2021,Trailways,17,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/11/21
November 1-5 2021,Coach USA,125,126,-1,-0.007936508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/11/21
November 1-5 2021,Trans-Bridge,18,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/11/21
November 1-5 2021,Peter Pan/Bonanza,29,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/11/21
November 1-5 2021,DeCamp,33,16,17,1.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/11/21
November 1-5 2021,HCEE - Community,98,89,9,0.101123596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01/11/21
November 8-12 2021,Academy,35,35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/11/21
November 8-12 2021,Greyhound,54,54,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/11/21
November 8-12 2021,Martz,18,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/11/21
November 8-12 2021,NJ Transit,2120,2131,-11,-0.005161896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/11/21
November 8-12 2021,Lakeland,29,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/11/21
November 8-12 2021,Trailways,18,17,1,0.058823529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/11/21
November 8-12 2021,Coach USA,125,125,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/11/21
November 8-12 2021,Trans-Bridge,18,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/11/21
November 8-12 2021,Peter Pan/Bonanza,29,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/11/21
November 8-12 2021,DeCamp,37,33,4,0.121212121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/11/21
November 8-12 2021,HCEE - Community,96,98,-2,-0.020408163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08/11/21
November 15-19 2021,Academy,33,35,-2,-0.057142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/11/21
November 15-19 2021,Greyhound,54,54,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/11/21
November 15-19 2021,Martz,18,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/11/21
November 15-19 2021,NJ Transit,2127,2120,7,0.003301887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/11/21
November 15-19 2021,Lakeland,29,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/11/21
November 15-19 2021,Trailways,19,18,1,0.055555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/11/21
November 15-19 2021,Coach USA,126,125,1,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/11/21
November 15-19 2021,Trans-Bridge,18,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/11/21
November 15-19 2021,Peter Pan/Bonanza,29,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/11/21
November 15-19 2021,DeCamp,37,37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/11/21
November 15-19 2021,HCEE - Community,99,96,3,0.03125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/11/21
November 29 - December 3 2021,Academy,36,33,3,0.090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/11/21
November 29 - December 3 2021,Greyhound,55,54,1,0.018518519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/11/21
November 29 - December 3 2021,Martz,18,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/11/21
November 29 - December 3 2021,NJ Transit,2155,2127,28,0.013164081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/11/21
November 29 - December 3 2021,Lakeland,29,29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/11/21
November 29 - December 3 2021,Trailways,21,19,2,0.105263158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/11/21
November 29 - December 3 2021,Coach USA,129,126,3,0.023809524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/11/21
November 29 - December 3 2021,Trans-Bridge,18,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/11/21
November 29 - December 3 2021,Peter Pan/Bonanza,27,29,-2,-0.068965517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/11/21
November 29 - December 3 2021,DeCamp,37,37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/11/21
November 29 - December 3 2021,HCEE - Community,92,99,-7,-0.070707071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29/11/21
December 6-10 2021,Academy,35,36,-1,-0.027777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/12/21
December 6-10 2021,Greyhound,54,55,-1,-0.018181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06/12/21
